"s","p","o"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/303","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/303","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/turnOff"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/303","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/303","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/303","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/304"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/303","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/lamp"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/304","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/304","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/dark"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/304","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/304","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/305"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/dark","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/305","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/305","http://kgc.knowledge-graph.jp/ontology/kgc.owl#from","http://kgc.knowledge-graph.jp/data/SpeckledBand/garden_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/305","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/hear"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/305","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/305","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/305","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/306"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/305","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/cry"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/cry","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/306","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Thought"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/306","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/exist"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/306","http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/306","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/leopard"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/306","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/307"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/306","http://kgc.knowledge-graph.jp/ontology/kgc.owl#where","http://kgc.knowledge-graph.jp/data/SpeckledBand/garden_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/307","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/307","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/hear"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/307","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/307","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/307","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/308"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/307","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/church_bell"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/church_bell","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/308","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/308","http://kgc.knowledge-graph.jp/ontology/kgc.owl#from","http://kgc.knowledge-graph.jp/data/SpeckledBand/ventilator"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/308","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/see"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/308","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/for_a_moment"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/308","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/308","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/308","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/309"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/308","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/light"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/light","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/for_a_moment","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#AbstractTime"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/309","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/309","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/disappear"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/309","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/soon"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/309","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/light"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/309","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/310"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/disappear","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Action"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/disappear","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/soon","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/310","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/310","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/smell"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/310","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/310","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/310","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/311"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/311","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/311","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/equalTo"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/311","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/smell"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/311","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/metal"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/311","http://kgc.knowledge-graph.jp/ontology/kgc.owl#why","http://kgc.knowledge-graph.jp/data/SpeckledBand/312"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/311","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPreidcate","http://kgc.knowledge-graph.jp/data/SpeckledBand/burn"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/burn","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/metal","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/312","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/312","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/turnOn"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/312","http://kgc.knowledge-graph.jp/ontology/kgc.owl#next_to","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/312","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/man"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/312","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/lamp"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/313","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Thought"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/313","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/exist"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/313","http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/313","http://kgc.knowledge-graph.jp/ontology/kgc.owl#next_to","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/313","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/man"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/313","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/314"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/313","http://kgc.knowledge-graph.jp/ontology/kgc.owl#why","http://kgc.knowledge-graph.jp/data/SpeckledBand/quietly"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/314","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/314","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/stop"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/314","http://kgc.knowledge-graph.jp/ontology/kgc.owl#next_to","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Julia"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/314","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/man"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/314","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/315"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/stop","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Action"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/315","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/315","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/smell"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/315","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/strongly"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/315","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/315","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/315","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/316"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/316","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/316","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/listen"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/316","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/carefully"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/316","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/316","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/316","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/317"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/316","http://kgc.knowledge-graph.jp/ontology/kgc.owl#when","http://kgc.knowledge-graph.jp/data/SpeckledBand/for_half_an_hour"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/listen","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Action"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/for_half_an_hour","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/317","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/317","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/hear"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/317","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/suddenly"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/317","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/317","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Watson"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/317","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/322"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/317","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/318"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/317","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/319"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/318","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/318","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/softly"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/318","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/sound"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/319","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/319","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/calm"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/319","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/sound"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/suddenly","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/322","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/322","http://kgc.knowledge-graph.jp/ontology/kgc.owl#from","http://kgc.knowledge-graph.jp/data/SpeckledBand/bed"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/322","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/jumpUp"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/322","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/322","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/323"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/322","http://kgc.knowledge-graph.jp/ontology/kgc.owl#when","http://kgc.knowledge-graph.jp/data/SpeckledBand/317"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/softly","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/sound","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/calm","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/320","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/320","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/smoothing"
